,title,employer,location,rating,description,salary_estimate,easy_apply,career_opportunities_rating,comp_and_benefits_rating,culture_and_values_rating,senior_management_rating,work_life_balance_rating,company_size,company_type,company_sector,company_founded,company_industry,company_revenue
340,Junior Fullstack Developer,Gotfriends,Israel,4.8,"תיאור המשרה: לחברת סטארטאפ דרוש/ה Junior Fullstack Developer. הזדמנות מעולה עבור מתכנתי/ות PHP שמעוניינים לעשות הסבה ל-nodeJS להשתלב בחברה מובילה בתחום ה-ad-tech עם טכנולוגיות מתקדמות, אווירה מעולה, ותנאים לא פחות ממצוינים! דרישות המשרה: PHP / NodeJS Angular",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,Human Resources & Staffing,-1,Staffing & Subcontracting,Unknown / Non-Applicable
341,דרוש/ה React developer עבור חברת Start up,Techtalent חברת Headhunting והשמה,Tel Aviv-Yafo,-1.0,"דרוש/ה תותח Front end עבור חברת Start up בתל אביב . במסגרת התפקיד: פיתוח Front end בדגש על פיתוח React , נגיעות קלות מדי פעם גם בפיתוח Angular מתקדם , פיתוחים קטנים ב-Node.js ברמת ה-Backend וכן עבודה מול צוות מוביל בחברה תואר ראשון במדעי המחשב לפחות 4 שנות ניסיון בפיתוח Front end רקע מתאים בפיתוח React - חובה ניסיון כלשהו בפיתוח Backend - יהווה יתרון מטורף רקע בעבודה מול צוות גלובלי אנגלית מעולה",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
342,AI Python Developer לחברה בתל אביב,AMBITION,Tel Aviv-Yafo,3.9,"AI Python Developer לחברה בתל אביב AI Python Developer לחברה בתל אביב Strong proficiency in the Python programming language, 2-3 years of experience. Solid understanding of software development principles, concepts, and best practices. Experience in developing and maintaining frameworks such as Pandas, NumPy and Matplotlib. Familiarity with Git.",-1,0,4.2,4.0,4.3,4.2,4.2,201 to 500 Employees,Company - Public,Human Resources & Staffing,1999,HR Consulting,$25 to $100 million (USD)
343,"הזדמנות ללא ניסיון! Front-End Web Developer לחברה עוסקת בניהול קמפיינים, פיתוח אתרים וכתיבת תוכן עבור לקוחות",Gotfriends,Tel Aviv-Yafo,4.8,"תיאור המשרה: לחברת אבטחת מידע מבוססת בהרצליה דרוש תכניתן #C. הזדמנות להצטרף לצוות ה- CYBER של החברה ולפתח ב- #C בסביבת WIN מוצרים חדשים מאפס. הזדמנות מתגמלת עם תנאים מפנקים ואפשרויות קידום באווירת WORK LIFE BALANCE. דרישות המשרה: בוגרי אוניברסיטאות- ממוצע 85 או בוגרי יחידה טכנולוגית 8200, 81, 9900 או עתודאים - יתרון משמעותי קדנציות מגוונות- בשפות או תפקידים 0-3 שנות ניסיון בפיתוח #C",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,Human Resources & Staffing,-1,Staffing & Subcontracting,Unknown / Non-Applicable
344,Full Stack Developer,ironSource,Tel Aviv-Yafo,4.2,"ironSource by unity is looking for an excellent senior full stack developer to join our R&D team and work on our User Acquisition Platform and APIs. In this role, you will take an integral part in building and maintaining our various web applications, using modern technologies in both server and client side, with an emphasis on high performance, scalability and availability. This role encapsulates a unique combination of eagerness for the perfect design, technology and scale, along with a room for an individual to have a major impact.  Requirements:  Business Unit: Engineering  Advantages:  Skills - Technical 4: AWS",-1,1,4.0,3.8,4.1,4.0,3.9,501 to 1000 Employees,Company - Private,Information Technology,2010,Computer Hardware Development,Unknown / Non-Applicable
345,Backend Developer,Duda,Tel Aviv-Yafo,4.2,"Backend Developer Tel Aviv, Tel Aviv District, Israel Duda, the leading SaaS B2B website building platform, is looking for a talented Backend Developer to join our amazing R&D team in Tel Aviv. This is a unique opportunity to join a successful, dynamic team of professionals and work with cutting-edge technologies. What you will do Be a central part of the development of Duda’s core product, used by thousands of users worldwide.",-1,0,3.9,4.0,4.2,4.0,4.4,51 to 200 Employees,Company - Private,Information Technology,2009,Internet & Web Services,Unknown / Non-Applicable
346,Full Stack Developer בחברת סטארט-אפ בתחום ה-AI,Gotfriends,Tel Aviv-Yafo,4.8,"מיקום: ת""א והמרכז תיאור המשרה: בחברה פיתחו פלטפורמה B2B שמספקת למותגי מזון, מסעדות ומלונות מידע בזמן אמת על ניתוח מגמות בשוק המזון - העדפות, טרנדים וצרכים תזונתיים של לקוחות ובכך היא מאפשרת למותגי מזון והסעדה להבין צרכים חדשים, לפתח מוצרים ומנות חדשות ולהתאים את עצמם לשינויים בשוק. גייסו 21 מיליון דולר ונותנים אופציות חניה, קרן השתלמות, תן ביס וכו'. יושבים בתל אביב, משלבים מודל עבודה היברידי, ומונים כ-65 עובדים ומתוכם 50 בישראל. מהות התפקיד: חלק מצוות Full Stack של 4 מפתחים, כפיפות לCTO 60% לצד ה-Client ב-12Angular ו-40% ב-NodeJS. סביבת AWS, מעל Linux. דרישות המשרה:",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,Human Resources & Staffing,-1,Staffing & Subcontracting,Unknown / Non-Applicable
347,Student developer / support person,Typemock,Israel,-1.0,09/03/2022   To participate in development and support of company products which are aimed for professional developers.  Job requirements:  Experience in programming in C# and / or C++  Desire and ability to solve problems  Experience in installation and configuration of different software products,-1,0,2.6,3.1,2.6,2.8,3.3,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
348,Junior Python Developer (With Experience),"אפ קארד פיתוח בע""מ",Southern,-1.0,"This position is for someone who absolutely loves to code and help us to drive innovation into our Python stack. Responsibilities: Take responsibility and ownership of core services, supporting Millions of complex operations per day Be part of a larger development team working together according to Agile methodology. Requirements: Proven industry experience in Python - 2-3 years of experience Experience working at a tech startup is preferable. Willingness to interact and work with different teams across the company.  Independent learner- able to learn new technologies, design practices, and technologies quickly.",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
349,Full Stack Software Developer,Kornit Digital,Rosh Ha`Ayin,3.8,"Nice to meet you - we are Kornit Digital! Kornit Digital is a worldwide market leader in sustainable, on-demand, digital fashion and textile production technologies. The Company is writing the operating system for fashion with end-to-end solutions including digital printing systems, inks, consumables, and an entire global ecosystem that manages workflows and fulfilment. Every day we take the chance to re-invent, create, solve, adapt, improve and conquer the unexpected. Our engagement drives us to change the way people print on textiles today and in the future. You are invited to be part of it to #expressyourbest!    Requirements:   Region: Israel",-1,1,4.1,3.8,3.9,3.3,3.8,501 to 1000 Employees,Company - Public,Manufacturing,2002,Textile & Apparel Manufacturing,$100 to $500 million (USD)
350,Front End Developer Needed,"סיטיפיי בע""מ",Southern,-1.0,"A global Fintech company in Ramat-Gan is looking for a motivated Front End Developer to join our team. Our ideal candidate will have front-end development experience and be able to work independently and in a team setting. You should also be able to take initiative, work well under pressure and have excellent problem-solving skills. 2-3 years of experience as a Front End Developer - Must Excellent knowledge of WordPress Working knowledge of PHP and DB MySQL Excellent knowledge of HTML, CSS JavaScript, Vue.js Team player with excellent communication skills",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
351,Full Stack Developer,Guesty,Tel Aviv-Yafo,4.1,,-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
352,הזדמנות להסבה ל-Python ללא ניסיון! Backend Developer לחברת Insure Tech המפתחת פלטפורמה המציעה שירותי ביטוח מפגיעות Cyber,Gotfriends,Tel Aviv-Yafo,4.8,"Guesty is the all-in-one platform for hospitality businesses to automate and optimize every aspect of their operations. With purpose-built technology, industry-wide expertise, and an R&D team of 200+ engineers, Guesty ensures that hospitality businesses can streamline and achieve growth, while delivering the best value to guests. With a complete suite of features and 150+ industry partners, including major booking OTAs like Airbnb, Vrbo, Booking.com, Tripadvisor, Expedia, Hopper, Google Travel, and many more, Guesty is transforming the hospitality industry with innovative solutions. Today, Guesty has 15 offices and 700+ team members across the globe. Our team is growing, and we are looking for a talented full-stack developer. You will work in a small team on various products, from integrating with third parties Apis to managing our data and building new features.  Requirements:   Responsibilities:",-1,0,4.2,4.0,4.1,3.8,3.8,51 to 200 Employees,Company - Private,Information Technology,2013,Computer Hardware Development,Unknown / Non-Applicable
353,Web Developer,CPS Jobs,Tel Aviv,2.6,"תחום: A leading international broker technology vendor that offers advanced solutions and advisory services to the brokerage industry is looking for a Web Developer! . Develop our real-time front-end trading applications, all the client side for web and Mobile.  דרישות:",-1,0,3.0,1.8,2.3,2.5,3.6,1 to 50 Employees,Company - Private,Human Resources & Staffing,-1,HR Consulting,Unknown / Non-Applicable
354,Backend Developer בחברת סטארט-אפ מצליחה בתחום ה- Fintech!,Gotfriends,Tel Aviv-Yafo,4.8,"מיקום: ת""א והמרכז תיאור המשרה: החברה פיתחה פתרון ממוכן לביצוע תשלומי מאסה גלובאליים, פיתחה מערכת לאוטומציה של תשלומים וניהול ספקים Account Payable. נבחרו על ידי מגזין Forbes העולמי כאחד מ- 25 הסטארט-אפים החמים, יותר מ- 1500 לקוחות. המערכת כוללת את הטכנולוגיות הכי חדשות בשוק- מערכת מבוזרת, מורכבת. מדובר ביוניקורן ישראלי, גייסו למעלה מ- 270 מיליון דולר בזמן קצר והפכו לאחרונה לחברת יוניקורן עם שווי של 3.8 מיליארד דולר. החברה מציעה תנאים מדהימים! החברה ממוקמת בתל אביב, משלבת מודל עבודה היברידי ומונה כ- 600 עובדים. מהות התפקיד: פיתוח Backend, שילוב בצוות של 4 איש, מערכת מבוזרת, מורכבת מ-Micro Services, (Docker) ומנוהלת על ידי Kubernetes, מפתחים ב- C# ו- VueJS, עובדים עם Kafka, ל- Scales גבוהים מאוד, עובדים עם Mongo Airflow וטכנולוגיות נוספות.",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,Human Resources & Staffing,-1,Staffing & Subcontracting,Unknown / Non-Applicable
